24	5
24	4
24	4
24	5
24	4
24	3
24	5
24	2
24	4
24	3
24	2
24	3
24	4
24	5
24	4
24	2
25	5
25	2
25	2
25	4
25	2
25	4
25	5
25	4
25	5
25	5
25	3
25	4
25	4
25	4
25	3
25	4
25	5
25	4
25	5
25	4
26	4
26	5
26	4
26	6
26	5
26	5
26	4
26	2
26	2
26	2
26	4
26	5
26	2
26	4
26	4
26	4
26	2
26	3
26	2
26	2
27	4
27	4
27	5
27	4
27	2
27	2
27	2
27	5
27	5
27	4
27	6
27	4
27	2
27	4
27	4
27	6
27	6
27	5
27	5
27	4
28	5
28	2
28	6
28	5
28	4
28	5
28	7
28	2
28	4
28	5
28	2
28	3
28	3
28	3
28	5
28	2
28	3
28	5
28	2
28	2
29	4
29	5
29	2
29	4
29	2
29	5
29	4
29	4
29	3
29	2
29	2
29	4
29	2
29	9
29	5
29	5
29	4
29	5
29	4
29	2
30	5
30	2
30	4
30	5
30	5
30	4
30	4
30	4
30	5
30	4
30	3
30	2
30	3
30	5
30	5
30	5
30	2
30	5
30	4
30	4
31	3
31	4
31	5
31	6
31	2
31	5
31	6
31	4
31	6
31	4
31	4
31	5
31	4
31	5
31	6
31	4
31	4
31	5
31	5
31	5
32	4
32	5
32	2
32	5
32	6
32	6
32	4
32	6
32	4
32	6
32	6
32	2
32	5
32	4
32	5
32	2
32	5
32	2
32	4
32	3
33	4
33	4
33	4
33	5
33	2
33	3
33	4
33	2
33	3
33	5
33	4
33	5
33	4
33	3
33	3
33	4
33	4
33	6
33	2
33	6
34	5
34	2
34	6
34	5
34	3
34	6
34	5
34	5
34	2
34	6
34	2
34	5
34	5
34	5
34	4
34	4
34	5
34	3
34	4
34	5
35	5
35	6
35	5
35	4
35	2
35	4
35	4
35	6
35	5
35	2
35	6
35	2
35	5
35	6
35	4
35	5
35	4
35	5
35	5
35	5
36	4
36	3
36	3
36	5
36	5
36	2
36	4
36	5
36	5
36	5
36	6
36	5
36	5
36	5
36	2
36	4
36	3
36	3
36	6
36	2
37	6
37	2
37	5
37	4
37	3
37	3
37	5
37	2
37	4
37	2
37	7
37	6
37	3
37	6
37	4
37	4
37	4
37	4
37	5
37	4
38	5
38	2
38	7
38	6
38	6
38	6
38	5
38	6
38	5
38	4
38	3
38	4
38	3
38	5
38	4
38	5
38	4
38	2
38	6
38	6
39	5
39	5
39	6
39	5
39	7
39	5
39	5
39	5
39	7
39	5
39	2
39	6
39	5
39	5
39	4
39	5
39	3
39	6
39	4
39	2
40	6
40	6
40	5
40	5
40	3
40	2
40	5
40	5
40	6
40	6
40	5
40	3
40	6
40	2
40	5
40	2
40	2
40	2
40	2
40	3
41	5
41	3
41	5
41	5
41	5
41	5
41	5
41	5
41	2
41	4
41	5
41	5
41	6
41	6
41	2
41	5
41	4
41	2
41	5
41	4
42	2
42	6
42	4
42	2
42	3
42	6
42	5
42	4
42	5
42	2
42	3
42	4
42	7
42	2
42	2
42	5
42	3
42	5
42	2
42	3
43	5
43	4
43	2
43	4
43	6
43	4
43	4
43	5
43	5
43	2
43	4
43	5
43	4
43	3
43	2
43	6
43	2
43	6
43	5
43	6
44	5
44	2
44	5
44	7
44	6
44	4
44	5
44	6
44	5
44	4
44	5
44	4
44	5
44	6
44	6
44	6
44	4
44	6
44	2
44	6
45	4
45	5
45	6
45	6
45	3
45	5
45	4
45	3
45	4
45	6
45	3
45	6
45	6
45	4
45	5
45	2
45	2
45	4
45	3
45	5
46	6
46	7
46	5
46	4
46	5
46	3
46	5
46	6
46	5
46	6
46	6
46	6
46	5
46	2
46	3
46	4
46	7
46	6
46	6
46	3
47	5
47	6
47	6
47	3
47	7
47	5
47	3
47	8
47	6
47	5
47	4
47	7
47	7
47	3
47	4
47	6
47	2
47	2
47	5
47	2
48	5
48	7
48	6
48	2
48	5
48	3
48	7
48	6
48	2
48	5
48	5
48	5
48	2
48	6
48	6
48	4
48	6
48	6
48	5
48	2
49	3
49	7
49	6
49	7
49	5
49	6
49	5
49	5
49	6
49	3
49	6
49	3
49	5
49	4
49	6
49	4
49	6
49	5
49	5
49	2
50	6
50	5
50	5
50	5
50	3
50	2
50	5
50	3
50	5
50	6
50	6
50	8
50	5
50	5
50	2
50	5
50	2
50	5
50	5
50	5
51	5
51	7
51	5
51	5
51	3
51	2
51	6
51	2
51	6
51	6
51	6
51	5
51	5
51	5
51	4
51	6
51	2
51	6
51	6
51	5
52	2
52	5
52	4
52	6
52	2
52	5
52	5
52	6
52	5
52	2
52	5
52	5
52	2
52	5
52	7
52	3
52	6
52	7
52	6
52	2
53	8
53	4
53	2
53	2
53	7
53	7
53	5
53	6
53	2
53	5
53	2
53	6
53	5
53	5
53	5
53	6
53	6
53	7
53	5
53	2
54	5
54	5
54	5
54	6
54	6
54	3
54	5
54	2
54	5
54	4
54	6
54	5
54	5
54	6
54	2
54	8
54	6
54	3
54	5
54	5
55	5
55	2
55	6
55	5
55	7
55	6
55	6
55	5
55	5
55	3
55	3
55	4
55	6
55	3
55	5
55	6
55	6
55	6
55	3
55	2
56	6
56	5
56	6
56	3
56	6
56	5
56	6
56	6
56	6
56	6
56	6
56	4
56	6
56	2
56	3
56	6
56	5
56	6
56	8
56	6
57	3
57	6
57	7
57	5
57	5
57	6
57	6
57	7
57	6
57	3
57	5
57	3
57	6
57	6
57	6
57	5
57	5
57	5
57	6
57	5
58	5
58	6
58	6
58	2
58	2
58	6
58	4
58	6
58	5
58	7
58	2
58	5
58	5
58	8
58	6
58	5
58	6
58	7
58	4
58	5
59	6
59	2
59	6
59	6
59	2
59	2
59	5
59	2
59	4
59	5
59	3
59	2
59	5
59	2
59	3
59	3
59	4
59	5
59	5
59	7
60	6
60	3
60	6
60	6
60	6
60	2
60	5
60	5
60	5
60	5
60	4
60	3
60	3
60	6
60	3
60	8
60	6
60	5
60	6
60	5
61	5
61	5
61	2
61	6
61	3
61	2
61	5
61	3
61	6
61	6
61	2
61	6
61	7
61	2
61	7
61	6
61	2
61	6
61	6
61	8
62	8
62	3
62	2
62	5
62	2
62	3
62	7
62	5
62	3
62	2
62	5
62	7
62	6
62	6
62	7
62	3
62	5
62	6
62	7
62	7
63	6
63	6
63	7
63	6
63	5
63	5
63	6
63	5
63	6
63	2
63	10
63	5
63	2
63	6
63	6
63	6
63	9
63	5
63	2
63	7
64	2
64	2
64	6
64	5
64	3
64	6
64	7
64	6
64	6
64	6
64	5
64	5
64	2
64	6
64	6
64	5
64	6
64	6
64	2
64	5
65	2
65	6
65	5
65	7
65	2
65	5
65	5
65	6
65	5
65	6
65	6
65	8
65	4
65	5
65	5
65	6
65	5
65	6
65	2
65	3
66	5
66	2
66	3
66	8
66	3
66	5
66	6
66	6
66	2
66	6
66	2
66	7
66	6
66	5
66	6
66	5
66	6
66	6
66	2
66	6
67	2
67	6
67	6
67	3
67	6
67	3
67	6
67	5
67	6
67	2
67	6
67	6
67	4
67	6
67	7
67	8
67	7
67	7
67	6
67	5
68	5
68	2
68	6
68	7
68	3
68	6
68	2
68	5
68	6
68	6
68	6
68	2
68	4
68	4
68	7
68	5
68	5
68	7
68	7
68	7
69	6
69	2
69	6
69	6
69	6
69	7
69	8
69	3
69	2
69	7
69	5
69	7
69	3
69	2
69	6
69	4
69	2
69	6
69	5
69	5
70	6
70	5
70	6
70	6
70	7
70	2
70	6
70	5
70	2
70	5
70	2
70	6
70	7
70	6
70	6
70	5
70	6
70	6
70	2
70	4
71	6
71	3
71	3
71	7
71	6
71	5
71	6
71	7
71	3
71	6
71	3
71	6
71	8
71	6
71	2
71	8
71	7
71	7
71	2
71	6
72	3
72	6
72	7
72	7
72	7
72	5
72	6
72	6
72	4
72	6
72	6
72	6
72	5
72	6
72	3
72	6
72	3
72	2
72	2
72	6
73	6
73	6
73	7
73	5
73	3
73	3
73	6
73	6
73	2
73	6
73	6
73	7
73	7
73	3
73	2
73	7
73	6
73	6
73	7
73	2
74	6
74	6
74	2
74	8
74	6
74	6
74	6
74	5
74	2
74	7
74	6
74	6
74	8
74	7
74	4
74	5
74	7
74	7
74	3
74	7
75	7
75	3
75	6
75	7
75	6
75	2
75	7
75	6
75	6
75	7
75	7
75	4
75	2
75	6
75	5
75	6
75	9
75	6
75	2
75	5
76	2
76	8
76	7
76	6
76	7
76	6
76	6
76	6
76	6
76	6
76	5
76	6
76	7
76	7
76	2
76	2
76	2
76	3
76	6
76	3
77	6
77	5
77	3
77	7
77	6
77	6
77	2
77	2
77	2
77	7
77	2
77	6
77	2
77	6
77	6
77	7
77	5
77	6
77	5
77	6
78	7
78	7
78	5
78	3
78	7
78	9
78	3
78	5
78	4
78	2
78	6
78	6
78	3
78	5
78	7
78	2
78	6
78	3
78	6
78	7
79	6
79	4
79	7
79	5
79	5
79	7
79	5
79	6
79	7
79	6
79	4
79	6
79	7
79	6
79	7
79	6
79	6
79	6
79	6
79	5
80	6
80	3
80	6
80	3
80	6
80	6
80	5
80	5
80	8
80	3
80	6
80	6
80	7
80	6
80	6
80	6
80	6
80	6
80	6
80	2
81	7
81	5
81	5
81	4
81	2
81	5
81	8
81	6
81	7
81	6
81	3
81	2
81	6
81	6
81	2
81	7
81	5
81	6
81	2
81	10
82	3
82	4
82	2
82	5
82	2
82	10
82	6
82	10
82	3
82	7
82	7
82	6
82	2
82	6
82	5
82	6
82	2
82	6
82	6
82	6
83	7
83	2
83	6
83	6
83	7
83	7
83	7
83	6
83	7
83	6
83	3
83	7
83	5
83	2
83	7
83	7
83	6
83	10
83	3
83	7
84	4
84	6
84	6
84	2
84	6
84	6
84	7
84	2
84	4
84	4
84	6
84	6
84	7
84	6
84	2
84	7
84	7
84	8
84	7
84	6
85	7
85	2
85	6
85	5
85	7
85	5
85	6
85	2
85	6
85	2
85	6
85	4
85	7
85	7
85	6
85	6
85	7
85	6
85	7
85	8
86	7
86	2
86	6
86	7
86	7
86	3
86	4
86	7
86	2
86	6
86	2
86	6
86	7
86	6
86	3
86	2
86	6
86	5
86	7
86	6
87	6
87	6
87	9
87	5
87	7
87	6
87	2
87	7
87	6
87	5
87	2
87	2
87	6
87	5
87	2
87	3
87	5
87	6
87	8
87	7
88	3
88	3
88	7
88	7
88	6
88	3
88	7
88	6
88	7
88	6
88	7
88	5
88	7
88	2
88	6
88	5
88	6
88	2
88	7
88	7
89	6
89	6
89	7
89	5
89	5
89	2
89	7
89	9
89	6
89	2
89	5
89	5
89	7
89	6
89	6
89	3
89	2
89	2
89	9
89	2
90	7
90	6
90	9
90	5
90	9
90	3
90	2
90	7
90	3
90	5
90	3
90	6
90	7
90	6
90	2
90	7
90	8
90	5
90	2
90	7
91	2
91	7
91	5
91	6
91	7
91	2
91	5
91	7
91	7
91	2
91	6
91	7
91	7
91	7
91	6
91	4
91	4
91	4
91	9
91	6
92	5
92	6
92	7
92	2
92	6
92	6
92	6
92	6
92	7
92	6
92	5
92	5
92	6
92	2
92	5
92	7
92	7
92	7
92	6
92	5
93	3
93	6
93	6
93	6
93	7
93	2
93	7
93	10
93	5
93	5
93	7
93	10
93	7
93	7
93	6
93	2
93	3
93	6
93	6
93	3
94	4
94	6
94	7
94	6
94	7
94	6
94	3
94	2
94	7
94	6
94	2
94	6
94	7
94	6
94	6
94	5
94	5
94	2
94	6
94	6
95	6
95	6
95	7
95	3
95	5
95	7
95	5
95	6
95	6
95	7
95	7
95	2
95	7
95	6
95	7
95	6
95	6
95	7
95	3
95	3
96	6
96	7
96	6
96	5
96	9
96	7
96	7
96	4
96	9
96	6
96	7
96	6
96	7
96	5
96	7
96	6
96	6
96	7
96	3
96	7
97	2
97	6
97	5
97	5
97	6
97	6
97	2
97	2
97	6
97	3
97	5
97	2
97	6
97	7
97	7
97	2
97	7
97	6
97	2
97	5
98	7
98	3
98	6
98	7
98	5
98	7
98	7
98	6
98	2
98	7
98	6
98	7
98	7
98	7
98	9
98	3
98	7
98	9
98	6
98	6
99	3
99	2
99	7
99	2
99	10
99	7
99	3
99	2
99	7
99	2
99	7
99	6
99	3
99	3
99	7
99	5
99	7
99	7
99	3
99	3
100	6
100	7
100	7
100	6
100	7
100	7
100	10
100	2
100	6
100	6
100	7
100	6
100	7
100	10
100	2
100	3
100	6
100	8
100	2
100	6
101	7
101	6
101	3
101	7
101	2
101	8
101	6
101	7
101	5
101	6
101	7
101	6
101	8
101	7
101	6
101	6
101	5
101	6
101	6
101	2
102	3
102	7
102	7
102	6
102	6
102	6
102	6
102	6
102	10
102	6
102	6
102	3
102	7
102	6
102	2
102	7
102	6
102	7
102	7
102	7
103	9
103	6
103	7
103	8
103	7
103	5
103	3
103	2
103	7
103	6
103	6
103	6
103	6
103	7
103	6
103	2
103	5
103	8
103	2
103	7
104	7
104	10
104	3
104	6
104	6
104	7
104	7
104	6
104	5
104	6
104	6
104	8
104	7
104	4
104	3
104	5
104	3
104	6
104	6
104	7
105	7
105	7
105	6
105	4
105	7
105	6
105	6
105	7
105	7
105	3
105	7
105	6
105	6
105	7
105	7
105	2
105	6
105	7
105	6
105	6
106	6
106	6
106	2
106	6
106	6
106	2
106	3
106	7
106	7
106	2
106	7
106	6
106	6
106	6
106	6
106	6
106	6
106	2
106	5
106	6
107	6
107	2
107	6
107	7
107	10
107	10
107	6
107	2
107	6
107	6
107	7
107	7
107	2
107	6
107	6
107	3
107	2
107	6
107	5
107	5
108	6
108	6
108	4
108	6
108	7
108	6
108	8
108	7
108	2
108	7
108	2
108	2
108	7
108	6
108	2
108	5
108	2
108	6
108	6
108	6
109	6
109	2
109	7
109	8
109	6
109	6
109	7
109	6
109	8
109	6
109	2
109	3
109	7
109	10
109	7
109	3
109	7
109	5
109	6
109	9
110	8
110	7
110	6
110	2
110	5
110	7
110	6
110	2
110	7
110	3
110	4
110	2
110	7
110	7
110	5
110	2
110	7
110	7
110	6
110	2
111	7
111	6
111	5
111	7
111	7
111	7
111	3
111	3
111	5
111	2
111	7
111	7
111	5
111	10
111	7
111	6
111	10
111	7
111	8
111	10
112	7
112	7
112	8
112	7
112	9
112	6
112	2
112	7
112	2
112	2
112	2
112	2
112	6
112	6
112	7
112	7
112	7
112	7
112	5
112	2
113	7
113	6
113	7
113	6
113	6
113	7
113	6
113	5
113	7
113	2
113	7
113	7
113	3
113	10
113	11
113	2
113	7
113	5
113	7
113	6
114	7
114	6
114	2
114	7
114	7
114	3
114	10
114	7
114	7
114	7
114	6
114	2
114	7
114	7
114	4
114	6
114	9
114	2
114	3
114	6
115	4
115	3
115	9
115	2
115	7
115	6
115	6
115	9
115	4
115	2
115	6
115	9
115	7
115	7
115	3
115	7
115	2
115	8
115	7
115	10
116	2
116	2
116	9
116	6
116	7
116	6
116	7
116	2
116	7
116	7
116	7
116	8
116	5
116	9
116	7
116	7
116	7
116	10
116	7
116	7
117	9
117	2
117	3
117	10
117	7
117	6
117	3
117	2
117	10
117	6
117	6
117	2
117	8
117	7
117	7
117	7
117	5
117	2
117	7
117	7
118	7
118	9
118	9
118	4
118	9
118	7
118	2
118	4
118	7
118	6
118	7
118	7
118	7
118	7
118	9
118	7
118	2
118	7
118	6
118	6
119	7
119	6
119	2
119	7
119	5
119	7
119	3
119	7
119	7
119	9
119	6
119	7
119	6
119	7
119	7
119	7
119	3
119	2
119	7
119	6
120	6
120	7
120	2
120	6
120	6
120	7
120	6
120	7
120	9
120	7
120	2
120	6
120	7
120	7
120	6
120	7
120	4
120	7
120	2
120	10
121	6
121	7
121	5
121	7
121	6
121	5
121	7
121	10
121	4
121	7
121	7
121	9
121	10
121	2
121	9
121	2
121	6
121	3
121	7
121	7
122	8
122	7
122	2
122	8
122	6
122	6
122	6
122	5
122	3
122	7
122	2
122	6
122	6
122	7
122	4
122	7
122	7
122	3
122	7
122	3
123	7
123	2
123	7
123	4
123	7
123	2
123	7
123	6
123	5
123	9
123	6
123	6
123	10
123	8
123	2
123	2
123	7
123	7
123	7
123	6
124	7
124	6
124	9
124	7
124	8
124	6
124	8
124	6
124	2
124	3
124	2
124	7
124	6
124	2
124	3
124	8
124	7
124	2
124	8
124	6
125	2
125	2
125	7
125	5
125	7
125	6
125	8
125	3
125	3
125	5
125	4
125	2
125	8
125	6
125	6
125	6
125	2
125	6
125	3
125	3
126	2
126	4
126	3
126	7
126	2
126	9
126	7
126	2
126	7
126	10
126	7
126	3
126	7
126	7
126	6
126	6
126	8
126	3
126	2
126	7
127	7
127	2
127	6
127	10
127	4
127	6
127	8
127	2
127	6
127	4
127	10
127	9
127	7
127	7
127	10
127	9
127	7
127	6
127	8
127	6
128	3
128	7
128	8
128	7
128	10
128	8
128	7
128	7
128	3
128	7
128	6
128	8
128	8
128	2
128	7
128	9
128	6
128	6
128	7
128	2
129	7
129	3
129	9
129	7
129	8
129	4
129	3
129	8
129	8
129	7
129	5
129	7
129	6
129	7
129	9
129	7
129	7
129	2
129	3
129	7
130	6
130	6
130	4
130	7
130	9
130	10
130	8
130	7
130	6
130	6
130	7
130	6
130	2
130	3
130	3
130	4
130	7
130	6
130	7
130	7
131	5
131	2
131	7
131	2
131	7
131	2
131	3
131	6
131	6
131	6
131	6
131	7
131	6
131	6
131	6
131	6
131	6
131	8
131	7
131	3
132	4
132	9
132	2
132	4
132	2
132	10
132	6
132	8
132	7
132	9
132	6
132	6
132	5
132	7
132	7
132	7
132	2
132	7
132	9
132	2
133	7
133	8
133	7
133	10
133	8
133	2
133	7
133	7
133	7
133	7
133	7
133	7
133	7
133	7
133	2
133	2
133	7
133	7
133	5
133	4
134	7
134	2
134	6
134	9
134	9
134	7
134	7
134	10
134	5
134	8
134	7
134	10
134	2
134	10
134	7
134	8
134	7
134	7
134	7
134	2
135	8
135	7
135	10
135	10
135	7
135	7
135	6
135	9
135	6
135	7
135	7
135	5
135	9
135	7
135	7
135	5
135	10
135	7
135	7
135	6
136	3
136	7
136	4
136	6
136	3
136	3
136	2
136	3
136	7
136	9
136	7
136	4
136	8
136	6
136	7
136	9
136	7
136	8
136	3
136	9
137	7
137	7
137	4
137	6
137	6
137	7
137	3
137	10
137	6
137	10
137	2
137	7
137	7
137	2
137	10
137	2
137	7
137	10
137	8
137	6
138	2
138	9
138	2
138	7
138	6
138	6
138	9
138	7
138	2
138	7
138	7
138	7
138	6
138	10
138	3
138	7
138	3
138	2
138	8
138	7
139	2
139	8
139	2
139	2
139	8
139	6
139	6
139	7
139	3
139	9
139	7
139	2
139	10
139	3
139	10
139	8
139	9
139	7
139	7
139	9
140	6
140	7
140	9
140	7
140	7
140	2
140	7
140	8
140	6
140	6
140	7
140	7
140	7
140	7
140	6
140	7
140	2
140	3
140	7
140	7
141	7
141	10
141	7
141	4
141	3
141	3
141	7
141	7
141	6
141	3
141	7
141	2
141	8
141	9
141	10
141	7
141	4
141	7
141	7
141	6
142	7
142	2
142	2
142	2
142	7
142	7
142	6
142	7
142	6
142	7
142	10
142	9
142	6
142	7
142	10
142	7
142	2
142	8
142	7
142	6
143	7
143	2
143	5
143	5
143	7
143	8
143	2
143	7
143	9
143	7
143	10
143	2
143	7
143	9
143	8
143	5
143	7
143	10
143	2
143	10
144	8
144	7
144	7
144	6
144	2
144	6
144	7
144	8
144	7
144	8
144	7
144	10
144	7
144	6
144	4
144	7
144	8
144	7
144	10
144	2
145	7
145	3
145	10
145	3
145	5
145	3
145	7
145	2
145	10
145	3
145	3
145	6
145	10
145	9
145	5
145	7
145	9
145	2
145	7
145	7
146	3
146	10
146	3
146	6
146	9
146	3
146	9
146	7
146	6
146	9
146	9
146	7
146	6
146	2
146	7
146	6
146	3
146	6
146	10
146	7
147	6
147	8
147	7
147	9
147	2
147	6
147	10
147	8
147	6
147	2
147	7
147	4
147	7
147	7
147	7
147	4
147	7
147	8
147	7
147	2
148	6
148	2
148	2
148	7
148	6
148	7
148	9
148	7
148	8
148	2
148	7
148	6
148	3
148	3
148	2
148	7
148	4
148	10
148	8
148	7
149	7
149	2
149	4
149	7
149	9
149	7
149	3
149	2
149	7
149	6
149	10
149	7
149	3
149	6
149	6
149	2
149	10
149	7
149	3
149	7
150	3
150	6
150	3
150	8
150	7
150	10
150	2
150	4
150	2
150	2
150	2
150	6
150	4
150	7
150	10
150	2
150	2
150	2
150	2
150	2
151	7
151	11
151	7
151	7
151	3
151	7
151	8
151	10
151	2
151	6
151	7
151	7
151	7
151	7
151	8
151	7
151	4
151	4
151	2
151	8
152	7
152	6
152	7
152	7
152	4
152	8
152	6
152	6
152	7
152	4
152	10
152	6
152	7
152	6
152	7
152	6
152	6
152	6
152	8
152	4
153	10
153	10
153	2
153	3
153	9
153	9
153	2
153	10
153	2
153	2
153	5
153	7
153	6
153	10
153	2
153	6
153	7
153	6
153	7
153	3
154	10
154	7
154	7
154	7
154	2
154	6
154	6
154	6
154	7
154	7
154	10
154	6
154	9
154	4
154	2
154	7
154	2
154	6
154	10
154	10
155	10
155	7
155	2
155	8
155	8
155	6
155	10
155	2
155	10
155	9
155	6
155	8
155	8
155	7
155	2
155	6
155	8
155	7
155	10
155	3
156	10
156	2
156	2
156	2
156	10
156	7
156	7
156	7
156	7
156	4
156	9
156	7
156	7
156	7
156	7
156	2
156	6
156	8
156	7
156	2
157	4
157	7
157	7
157	3
157	2
157	8
157	8
157	7
157	10
157	2
157	6
157	6
157	2
157	7
157	7
157	7
157	10
157	2
157	3
157	7
158	10
158	9
158	7
158	7
158	7
158	4
158	7
158	4
158	8
158	10
158	10
158	10
158	9
158	8
158	7
158	9
158	10
158	5
158	7
158	7
159	7
159	2
159	9
159	6
159	5
159	7
159	7
159	6
159	6
159	7
159	5
159	9
159	7
159	7
159	7
159	2
159	7
159	8
159	7
159	6
160	7
160	7
160	4
160	3
160	4
160	2
160	7
160	7
160	8
160	10
160	7
160	7
160	3
160	2
160	10
160	7
160	10
160	7
160	3
160	7
161	3
161	3
161	2
161	3
161	9
161	6
161	2
161	5
161	6
161	10
161	2
161	9
161	6
161	7
161	8
161	8
161	10
161	8
161	3
161	10
162	7
162	9
162	10
162	7
162	5
162	6
162	10
162	7
162	7
162	4
162	10
162	7
162	4
162	9
162	7
162	10
162	6
162	10
162	9
162	7
163	2
163	6
163	10
163	10
163	7
163	2
163	7
163	2
163	7
163	7
163	5
163	2
163	10
163	6
163	7
163	7
163	10
163	7
163	7
163	7
164	10
164	3
164	2
164	9
164	2
164	7
164	2
164	6
164	3
164	9
164	2
164	7
164	8
164	9
164	4
164	9
164	3
164	2
164	2
164	2
165	6
165	3
165	7
165	4
165	7
165	7
165	7
165	2
165	2
165	3
165	7
165	3
165	3
165	5
165	6
165	10
165	7
165	4
165	10
165	6
166	4
166	8
166	3
166	9
166	3
166	2
166	6
166	9
166	7
166	7
166	7
166	7
166	7
166	6
166	9
166	10
166	7
166	7
166	6
166	2
167	10
167	8
167	8
167	7
167	7
167	10
167	7
167	7
167	2
167	6
167	7
167	5
167	7
167	7
167	7
167	3
167	7
167	8
167	4
167	3
168	10
168	5
168	7
168	3
168	5
168	2
168	2
168	10
168	2
168	3
168	3
168	3
168	10
168	3
168	10
168	10
168	2
168	3
168	7
168	2
169	7
169	4
169	10
169	3
169	2
169	10
169	10
169	2
169	8
169	3
169	5
169	7
169	10
169	2
169	7
169	10
169	7
169	3
169	9
169	4
170	7
170	2
170	7
170	7
170	2
170	7
170	7
170	10
170	7
170	10
170	9
170	2
170	6
170	5
170	7
170	2
170	2
170	7
170	10
170	5
171	7
171	2
171	8
171	9
171	10
171	10
171	7
171	7
171	10
171	5
171	2
171	9
171	4
171	2
171	2
171	2
171	7
171	6
171	7
171	2
172	7
172	8
172	7
172	2
172	7
172	7
172	2
172	10
172	2
172	2
172	3
172	3
172	7
172	7
172	10
172	2
172	8
172	5
172	3
172	7
173	7
173	2
173	2
173	6
173	9
173	7
173	7
173	7
173	9
173	7
173	7
173	10
173	10
173	3
173	7
173	10
173	6
173	10
173	2
173	10
174	9
174	2
174	3
174	7
174	7
174	7
174	9
174	9
174	7
174	7
174	7
174	2
174	8
174	10
174	6
174	7
174	4
174	8
174	7
174	7
175	7
175	7
175	7
175	2
175	2
175	3
175	7
175	7
175	9
175	10
175	7
175	9
175	5
175	7
175	5
175	2
175	6
175	10
175	7
175	4
176	10
176	8
176	10
176	4
176	6
176	2
176	7
176	7
176	6
176	7
176	2
176	7
176	7
176	7
176	6
176	7
176	6
176	2
176	5
176	7
177	2
177	10
177	7
177	10
177	3
177	3
177	7
177	7
177	7
177	10
177	2
177	7
177	2
177	3
177	4
177	10
177	7
177	9
177	8
177	7
178	8
178	4
178	3
178	7
178	10
178	2
178	7
178	7
178	7
178	10
178	2
178	6
178	7
178	9
178	7
178	7
178	8
178	9
178	4
178	7
179	7
179	2
179	4
179	3
179	10
179	2
179	9
179	10
179	2
179	9
179	8
179	9
179	10
179	2
179	10
179	4
179	10
179	7
179	2
179	7
180	6
180	7
180	10
180	7
180	7
180	10
180	9
180	10
180	4
180	6
180	7
180	2
180	9
180	3
180	6
180	10
180	7
180	6
180	10
180	2
181	2
181	3
181	7
181	7
181	2
181	7
181	10
181	10
181	7
181	7
181	3
181	9
181	8
181	7
181	10
181	3
181	7
181	3
181	8
181	7
182	2
182	7
182	10
182	9
182	10
182	6
182	2
182	4
182	10
182	7
182	10
182	6
182	10
182	2
182	2
182	10
182	3
182	7
182	2
182	7
183	10
183	7
183	10
183	2
183	7
183	7
183	10
183	2
183	7
183	2
183	10
183	7
183	7
183	10
183	7
183	10
183	7
183	3
183	10
183	6
184	6
184	10
184	7
184	9
184	2
184	3
184	8
184	7
184	10
184	10
184	7
184	7
184	7
184	3
184	2
184	4
184	5
184	10
184	8
184	2
